Eta;BPHit;NxDetHits (s_R:s_Z:X/X0@Eta)
0.43;15.6:34.3:0.008213;17.3:38.1:0.015084;39.4:86.5:0.015084;71.9:158.0:0.007731;126.1:277.2:0.033829;238.0:523.0:0.015392;364.3:800.7:0.015392;491.1:1079.3:0.015392;617.4:1357.0:0.015392;729.0:1602.3:0.015392;862.5:1895.7:0.015392;996.4:2190.0:0.015392
0.43;15.6:34.2:0.008204;19.5:42.8:0.015067;20.5:45.1:0.015067;39.5:86.7:0.015067;72.0:158.0:0.007733;126.0:276.6:0.033790;238.3:523.0:0.015396;365.3:801.7:0.015396;491.3:1078.3:0.015396;617.8:1356.0:0.015396;730.5:1603.3:0.015396;864.2:1896.7:0.015396;998.3:2191.0:0.015396
0.43;15.6:34.2:0.008194;17.2:37.7:0.015049;37.3:81.8:0.015049;72.5:159.0:0.007735;126.2:276.6:0.033751;238.6:523.0:0.015399;365.8:801.7:0.015399;492.0:1078.3:0.015399;619.1:1357.0:0.015399;731.1:1602.3:0.015399;864.9:1895.7:0.015399;865.8:1897.7:0.015399;999.2:2190.0:0.015399
0.43;15.6:34.1:0.008185;17.2:37.6:0.015032;39.2:85.8:0.015032;72.6:159.0:0.007737;128.5:281.3:0.033713;239.4:524.0:0.015403;366.3:801.7:0.015403;492.7:1078.3:0.015403;619.5:1356.0:0.015403;620.0:1357.0:0.015403;732.1:1602.3:0.015403;866.6:1896.7:0.015403;1000.6:2190.0:0.015403
0.43;15.6:34.1:0.008176;19.2:42.0:0.015015;20.2:44.2:0.015015;37.6:82.2:0.015015;56.6:123.7:0.015015;72.7:159.0:0.007739;128.2:280.1:0.033674;239.7:524.0:0.015407;366.8:801.7:0.015407;493.4:1078.3:0.015407;621.3:1358.0:0.015407;733.6:1603.3:0.015407;868.2:1897.7:0.015407;1002.0:2190.0:0.015407
0.43;15.6:34.0:0.008166;17.3:37.8:0.014998;37.9:82.7:0.014998;38.9:84.9:0.014998;57.0:124.4:0.014998;72.8:159.0:0.007740;128.0:279.4:0.033636;239.6:523.0:0.015410;366.8:800.7:0.015410;494.5:1079.3:0.015410;622.2:1358.0:0.015410;734.1:1602.3:0.015410;869.4:1897.7:0.015410;1003.4:2190.0:0.015410;1003.8:2191.0:0.015410
0.43;15.6:34.0:0.008157;19.7:42.9:0.014981;20.7:45.1:0.014981;37.7:82.2:0.014981;56.3:122.7:0.014981;72.5:158.0:0.007742;126.6:276.0:0.033597;128.6:280.3:0.033597;239.9:523.0:0.015414;367.8:801.7:0.015414;494.7:1078.3:0.015414;623.0:1358.0:0.015414;735.1:1602.3:0.015414;870.2:1896.7:0.015414;870.6:1897.7:0.015414;1005.2:2191.0:0.015414
0.43;15.6:34.0:0.008148;19.6:42.7:0.014963;20.6:44.9:0.014963;37.2:81.0:0.014963;73.0:159.0:0.007744;128.1:278.7:0.033559;240.3:523.0:0.015418;367.8:800.7:0.015418;495.9:1079.3:0.015418;623.4:1357.0:0.015418;736.6:1603.3:0.015418;871.8:1897.7:0.015418;1006.1:2190.0:0.015418
0.43;15.6:33.9:0.008138;17.3:37.6:0.014946;39.6:86.0:0.014946;56.5:122.8:0.014946;72.7:158.0:0.007746;128.3:278.8:0.033521;241.1:524.0:0.015421;368.8:801.7:0.015421;496.6:1079.3:0.015421;624.3:1357.0:0.015421;737.2:1602.3:0.015421;872.6:1896.7:0.015421;1007.5:2190.0:0.015421
0.43;15.6:33.9:0.008129;19.0:41.3:0.014929;20.0:43.5:0.014929;37.2:80.8:0.014929;56.0:121.6:0.014929;73.2:159.0:0.007748;126.0:273.6:0.033483;241.9:525.0:0.015425;368.9:800.7:0.015425;497.2:1079.3:0.015425;625.2:1357.0:0.015425;738.2:1602.3:0.015425;873.8:1896.7:0.015425;1008.9:2190.0:0.015425
0.43;15.6:33.8:0.008120;17.2:37.2:0.014912;37.4:81.0:0.014912;72.9:158.0:0.007750;126.1:273.4:0.033445;241.3:523.0:0.015429;241.7:524.0:0.015429;242.2:525.0:0.015429;369.8:801.7:0.015429;497.9:1079.3:0.015429;626.5:1358.0:0.015429;739.2:1602.3:0.015429;875.4:1897.7:0.015429;1010.3:2190.0:0.015429
0.43;15.6:33.8:0.008111;17.3:37.5:0.014896;38.2:82.7:0.014896;39.2:84.9:0.014896;56.0:121.3:0.014896;73.0:158.0:0.007752;126.1:272.9:0.033407;242.5:525.0:0.015433;370.3:801.7:0.015433;499.1:1080.3:0.015433;626.9:1357.0:0.015433;740.2:1602.3:0.015433;876.2:1896.7:0.015433;876.6:1897.7:0.015433;1011.2:2189.0:0.015433;1012.2:2191.0:0.015433
0.43;15.6:33.7:0.008102;17.2:37.1:0.014879;37.6:81.2:0.014879;56.5:122.2:0.014879;73.6:159.0:0.007753;128.2:277.2:0.033369;242.9:525.0:0.015436;370.4:800.7:0.015436;371.3:802.7:0.015436;499.3:1079.3:0.015436;628.2:1358.0:0.015436;741.2:1602.3:0.015436;877.9:1897.7:0.015436;1012.6:2189.0:0.015436
0.43;15.6:33.7:0.008092;17.1:37.0:0.014862;40.2:86.8:0.014862;56.0:121.0:0.014862;73.7:159.0:0.007755;126.1:272.2:0.033331;242.7:524.0:0.015440;371.4:801.7:0.015440;371.8:802.7:0.015440;500.4:1080.3:0.015440;629.1:1358.0:0.015440;742.2:1602.3:0.015440;879.1:1897.7:0.015440;1014.5:2190.0:0.015440
0.43;15.6:33.6:0.008083;19.5:42.0:0.014845;20.5:44.2:0.014845;38.1:82.2:0.014845;73.3:158.0:0.007757;128.0:276.0:0.033294;243.5:525.0:0.015444;372.3:802.7:0.015444;501.1:1080.3:0.015444;629.5:1357.0:0.015444;743.7:1603.3:0.015444;879.8:1896.7:0.015444;1015.9:2190.0:0.015444
0.43;15.6:33.6:0.008074;17.1:36.8:0.014828;40.3:86.7:0.014828;73.9:159.0:0.007759;128.1:275.7:0.033256;243.4:524.0:0.015448;372.4:801.7:0.015448;501.8:1080.3:0.015448;630.3:1357.0:0.015448;744.8:1603.3:0.015448;881.5:1897.7:0.015448;1016.8:2189.0:0.015448
0.44;15.6:33.5:0.008065;17.1:36.7:0.014812;39.8:85.6:0.014812;56.2:120.8:0.014812;74.0:159.0:0.007761;126.5:271.9:0.033219;244.2:525.0:0.015451;373.4:802.7:0.015451;502.5:1080.3:0.015451;631.7:1358.0:0.015451;745.8:1603.3:0.015451;882.2:1896.7:0.015451;1018.2:2189.0:0.015451
0.44;15.6:33.5:0.008056;19.1:41.1:0.014795;20.1:43.2:0.014795;40.1:86.1:0.014795;73.6:158.0:0.007763;128.0:274.8:0.033181;244.1:524.0:0.015455;373.4:801.7:0.015455;502.7:1079.3:0.015455;632.5:1358.0:0.015455;746.3:1602.3:0.015455;883.4:1896.7:0.015455;1020.1:2190.0:0.015455
0.44;15.6:33.4:0.008047;19.0:40.8:0.014778;38.3:82.2:0.014778;73.7:158.0:0.007765;128.5:275.4:0.033144;244.9:525.0:0.015459;374.4:802.7:0.015459;503.9:1080.3:0.015459;632.9:1357.0:0.015459;747.4:1602.3:0.015459;748.3:1604.3:0.015459;884.6:1896.7:0.015459;1021.0:2189.0:0.015459
0.44;15.6:33.4:0.008038;19.0:40.8:0.014762;38.4:82.1:0.014762;58.4:125.0:0.014762;73.8:158.0:0.007767;128.4:275.0:0.033107;245.2:525.0:0.015463;374.9:802.7:0.015463;504.6:1080.3:0.015463;633.8:1357.0:0.015463;749.3:1604.3:0.015463;885.8:1896.7:0.015463;1022.4:2189.0:0.015463
0.44;15.6:33.4:0.008029;17.1:36.5:0.014745;39.8:85.1:0.014745;56.2:120.2:0.014745;74.4:159.0:0.007769;126.5:270.5:0.033070;245.5:525.0:0.015466;375.4:802.7:0.015466;505.3:1080.3:0.015466;634.7:1357.0:0.015466;750.3:1604.3:0.015466;887.1:1896.7:0.015466;1024.2:2190.0:0.015466
0.44;15.6:33.3:0.008020;17.8:38.0:0.014729;39.2:83.7:0.014729;40.2:85.9:0.014729;56.0:119.6:0.014729;74.5:159.0:0.007770;126.0:269.1:0.033033;245.4:524.0:0.015470;375.4:801.7:0.015470;505.5:1079.3:0.015470;506.0:1080.3:0.015470;635.1:1356.0:0.015470;750.9:1603.3:0.015470;888.3:1896.7:0.015470;1025.6:2190.0:0.015470
0.44;15.6:33.3:0.008011;17.7:37.7:0.014712;38.7:82.4:0.014712;40.5:86.3:0.014712;58.4:124.5:0.014712;74.1:158.0:0.007772;128.4:273.8:0.032996;245.7:524.0:0.015474;376.0:801.7:0.015474;506.2:1079.3:0.015474;636.4:1357.0:0.015474;751.9:1603.3:0.015474;889.9:1897.7:0.015474;1027.0:2190.0:0.015474
0.44;15.6:33.2:0.008002;17.1:36.3:0.014696;39.8:84.8:0.014696;56.2:119.7:0.014696;74.7:159.0:0.007774;126.5:269.3:0.032959;246.5:525.0:0.015478;376.9:802.7:0.015478;507.3:1080.3:0.015478;637.3:1357.0:0.015478;753.4:1604.3:0.015478;890.7:1896.7:0.015478;1028.0:2189.0:0.015478;1028.4:2190.0:0.015478
0.44;15.6:33.2:0.007993;17.3:36.8:0.014680;38.3:81.4:0.014680;56.0:119.1:0.014680;74.3:158.0:0.007776;126.0:268.0:0.032922;246.9:525.0:0.015482;377.0:801.7:0.015482;508.0:1080.3:0.015482;637.7:1356.0:0.015482;754.0:1603.3:0.015482;892.4:1897.7:0.015482;1029.8:2190.0:0.015482
0.44;15.6:33.1:0.007984;17.9:38.1:0.014663;20.0:42.4:0.014663;40.1:85.2:0.014663;58.2:123.6:0.014663;74.9:159.0:0.007778;126.4:268.5:0.032886;246.7:524.0:0.015485;378.0:802.7:0.015485;508.2:1079.3:0.015485;638.5:1356.0:0.015485;755.5:1604.3:0.015485;893.1:1896.7:0.015485;1030.8:2189.0:0.015485
0.44;15.6:33.1:0.007975;19.8:41.9:0.014647;20.8:44.1:0.014647;37.6:79.7:0.014647;56.4:119.6:0.014647;74.5:158.0:0.007780;128.4:272.3:0.032849;247.6:525.0:0.015489;378.5:802.7:0.015489;508.9:1079.3:0.015489;639.4:1356.0:0.015489;756.5:1604.3:0.015489;894.3:1896.7:0.015489;1032.6:2190.0:0.015489
0.44;15.6:33.0:0.007966;19.0:40.3:0.014631;38.2:80.8:0.014631;58.3:123.4:0.014631;75.1:159.0:0.007782;126.6:268.0:0.032813;247.9:525.0:0.015493;378.5:801.7:0.015493;509.2:1078.3:0.015493;510.1:1080.3:0.015493;640.3:1356.0:0.015493;757.0:1603.3:0.015493;895.5:1896.7:0.015493;1033.6:2189.0:0.015493
0.44;15.6:33.0:0.007958;17.2:36.5:0.014615;38.5:81.5:0.014615;40.6:85.8:0.014615;56.0:118.4:0.014615;74.7:158.0:0.007784;126.0:266.5:0.032777;247.7:524.0:0.015497;379.5:802.7:0.015497;509.8:1078.3:0.015497;510.3:1079.3:0.015497;641.6:1357.0:0.015497;758.5:1604.3:0.015497;896.8:1896.7:0.015497;1035.0:2189.0:0.015497
0.44;15.6:32.9:0.007949;17.3:36.6:0.014598;37.2:78.6:0.014598;58.4:123.3:0.014598;74.8:158.0:0.007786;128.4:271.3:0.032740;248.6:525.0:0.015501;380.0:802.7:0.015501;510.5:1078.3:0.015501;642.5:1357.0:0.015501;759.6:1604.3:0.015501;897.5:1895.7:0.015501;1036.4:2189.0:0.015501
0.44;15.6:32.9:0.007940;17.1:36.0:0.014582;39.7:83.8:0.014582;40.7:85.9:0.014582;56.3:118.7:0.014582;74.9:158.0:0.007788;126.6:267.1:0.032704;128.6:271.3:0.032704;248.9:525.0:0.015505;380.5:802.7:0.015505;511.7:1079.3:0.015505;643.3:1357.0:0.015505;760.6:1604.3:0.015505;898.7:1895.7:0.015505;1038.2:2190.0:0.015505
0.44;15.6:32.9:0.007931;17.2:36.3:0.014566;39.7:83.7:0.014566;40.7:85.8:0.014566;56.7:119.5:0.014566;75.0:158.0:0.007790;128.1:269.8:0.032668;249.2:525.0:0.015508;380.6:801.7:0.015508;511.9:1078.3:0.015508;643.7:1356.0:0.015508;761.1:1603.3:0.015508;900.4:1896.7:0.015508;1039.2:2189.0:0.015508
0.44;15.6:32.8:0.007923;17.5:36.9:0.014550;39.3:82.7:0.014550;40.3:84.8:0.014550;56.1:118.1:0.014550;75.6:159.0:0.007792;126.3:265.7:0.032632;249.6:525.0:0.015512;381.1:801.7:0.015512;512.6:1078.3:0.015512;644.6:1356.0:0.015512;762.2:1603.3:0.015512;901.1:1895.7:0.015512;1040.6:2189.0:0.015512;1041.5:2191.0:0.015512
0.44;15.6:32.8:0.007914;17.0:35.8:0.014534;38.3:80.4:0.014534;58.3:122.5:0.014534;75.7:159.0:0.007794;128.6:270.1:0.032596;249.9:525.0:0.015516;381.6:801.7:0.015516;513.3:1078.3:0.015516;645.5:1356.0:0.015516;763.2:1603.3:0.015516;902.8:1896.7:0.015516;1042.5:2190.0:0.015516;1042.9:2191.0:0.015516
0.44;15.6:32.7:0.007905;19.2:40.4:0.014518;39.3:82.3:0.014518;58.2:122.1:0.014518;75.3:158.0:0.007796;126.5:265.3:0.032560;250.2:525.0:0.015520;382.6:802.7:0.015520;514.0:1078.3:0.015520;646.3:1356.0:0.015520;764.7:1604.3:0.015520;903.6:1895.7:0.015520;1043.9:2190.0:0.015520
0.45;15.6:32.7:0.007897;19.2:40.3:0.014502;39.8:83.3:0.014502;40.8:85.4:0.014502;56.8:119.0:0.014502;75.9:159.0:0.007797;128.1:268.3:0.032525;250.6:525.0:0.015524;382.6:801.7:0.015524;514.7:1078.3:0.015524;647.2:1356.0:0.015524;647.7:1357.0:0.015524;765.3:1603.3:0.015524;905.3:1896.7:0.015524;1045.3:2190.0:0.015524
0.45;15.6:32.6:0.007888;19.2:40.2:0.014486;37.6:78.7:0.014486;56.6:118.4:0.014486;76.0:159.0:0.007799;128.2:268.2:0.032489;250.9:525.0:0.015528;383.6:802.7:0.015528;515.4:1078.3:0.015528;649.0:1358.0:0.015528;766.8:1604.3:0.015528;906.0:1895.7:0.015528;906.5:1896.7:0.015528;1046.7:2190.0:0.015528
0.45;15.6:32.6:0.007879;19.3:40.2:0.014470;39.7:83.0:0.014470;40.7:85.1:0.014470;56.7:118.5:0.014470;76.1:159.0:0.007801;128.1:267.6:0.032453;251.3:525.0:0.015532;383.7:801.7:0.015532;516.1:1078.3:0.015532;649.4:1357.0:0.015532;767.3:1603.3:0.015532;907.7:1896.7:0.015532;1048.1:2190.0:0.015532
0.45;15.6:32.6:0.007871;17.5:36.4:0.014455;37.2:77.7:0.014455;58.6:122.3:0.014455;76.2:159.0:0.007803;128.2:267.4:0.032418;251.6:525.0:0.015536;384.2:801.7:0.015536;517.2:1079.3:0.015536;650.8:1358.0:0.015536;768.4:1603.3:0.015536;908.9:1896.7:0.015536;1049.5:2190.0:0.015536
0.45;15.6:32.5:0.007862;17.1:35.7:0.014439;37.4:78.0:0.014439;58.0:120.9:0.014439;76.3:159.0:0.007805;126.0:262.6:0.032383;251.9:525.0:0.015539;385.2:802.7:0.015539;517.9:1079.3:0.015539;651.2:1357.0:0.015539;769.9:1604.3:0.015539;910.2:1896.7:0.015539;1051.4:2191.0:0.015539
0.45;15.6:32.5:0.007853;17.5:36.4:0.014423;39.4:81.9:0.014423;56.2:117.0:0.014423;75.9:158.0:0.007807;126.5:263.2:0.032347;252.3:525.0:0.015543;385.2:801.7:0.015543;518.6:1079.3:0.015543;652.5:1358.0:0.015543;770.4:1603.3:0.015543;911.4:1896.7:0.015543;1052.8:2191.0:0.015543
0.45;15.6:32.4:0.007845;17.6:36.5:0.014407;37.8:78.5:0.014407;56.2:116.8:0.014407;76.0:158.0:0.007809;126.5:262.9:0.032312;252.1:524.0:0.015547;385.2:800.7:0.015547;518.9:1078.3:0.015547;652.9:1357.0:0.015547;771.5:1603.3:0.015547;912.1:1895.7:0.015547;1054.2:2191.0:0.015547
0.45;15.6:32.4:0.007836;19.4:40.3:0.014392;39.4:81.8:0.014392;58.0:120.4:0.014392;76.6:159.0:0.007811;126.1:261.7:0.032277;252.5:524.0:0.015551;385.8:800.7:0.015551;519.5:1078.3:0.015551;653.8:1357.0:0.015551;772.5:1603.3:0.015551;913.3:1895.7:0.015551;1055.2:2190.0:0.015551
0.45;15.6:32.3:0.007828;17.2:35.6:0.014376;39.9:82.7:0.014376;57.0:118.1:0.014376;76.7:159.0:0.007813;128.0:265.3:0.032242;253.3:525.0:0.015555;386.3:800.7:0.015555;520.2:1078.3:0.015555;655.2:1358.0:0.015555;774.0:1604.3:0.015555;914.6:1895.7:0.015555;1057.0:2191.0:0.015555
0.45;15.6:32.3:0.007819;19.7:40.7:0.014361;38.5:79.7:0.014361;58.5:121.2:0.014361;76.8:159.0:0.007815;128.2:265.5:0.032207;253.6:525.0:0.015559;386.8:800.7:0.015559;520.9:1078.3:0.015559;655.6:1357.0:0.015559;656.0:1358.0:0.015559;774.6:1603.3:0.015559;916.3:1896.7:0.015559;1058.0:2190.0:0.015559
0.45;15.6:32.2:0.007811;19.4:40.2:0.014345;38.0:78.6:0.014345;57.2:118.3:0.014345;59.0:122.0:0.014345;76.4:158.0:0.007817;128.0:264.6:0.032172;254.0:525.0:0.015563;387.8:801.7:0.015563;521.6:1078.3:0.015563;656.4:1357.0:0.015563;775.6:1603.3:0.015563;917.0:1895.7:0.015563;917.5:1896.7:0.015563;1059.9:2191.0:0.015563
0.45;15.6:32.2:0.007802;19.0:39.3:0.014330;39.3:81.1:0.014330;57.1:117.9:0.014330;59.1:122.1:0.014330;77.0:159.0:0.007819;128.0:264.3:0.032137;254.3:525.0:0.015567;388.3:801.7:0.015567;522.3:1078.3:0.015567;657.8:1358.0:0.015567;776.6:1603.3:0.015567;918.7:1896.7:0.015567;1060.8:2190.0:0.015567
0.45;15.6:32.2:0.007794;19.2:39.5:0.014314;40.0:82.5:0.014314;57.1:117.8:0.014314;59.1:121.8:0.014314;76.6:158.0:0.007821;128.0:263.9:0.032103;254.6:525.0:0.015571;388.4:800.7:0.015571;523.5:1079.3:0.015571;524.0:1080.3:0.015571;658.2:1357.0:0.015571;777.7:1603.3:0.015571;919.5:1895.7:0.015571;1062.7:2191.0:0.015571
0.45;15.6:32.1:0.007786;17.0:35.1:0.014299;17.0:35.1:0.014299;39.3:80.9:0.014299;57.1:117.5:0.014299;59.1:121.8:0.014299;77.2:159.0:0.007823;128.0:263.5:0.032068;255.0:525.0:0.015575;389.4:801.7:0.015575;523.7:1078.3:0.015575;524.2:1079.3:0.015575;659.6:1358.0:0.015575;778.7:1603.3:0.015575;921.2:1896.7:0.015575;1063.6:2190.0:0.015575
0.45;15.6:32.1:0.007777;19.5:40.1:0.014283;37.2:76.5:0.014283;58.6:120.4:0.014283;77.3:159.0:0.007825;128.2:263.6:0.032034;255.3:525.0:0.015579;389.9:801.7:0.015579;525.4:1080.3:0.015579;660.4:1358.0:0.015579;779.7:1603.3:0.015579;922.4:1896.7:0.015579;1065.5:2191.0:0.015579
0.45;15.6:32.0:0.007769;17.1:35.1:0.014268;17.1:35.1:0.014268;39.9:81.9:0.014268;56.2:115.3:0.014268;76.9:158.0:0.007827;126.4:259.5:0.031999;255.7:525.0:0.015583;389.9:800.7:0.015583;526.1:1080.3:0.015583;661.3:1358.0:0.015583;780.3:1602.3:0.015583;923.6:1896.7:0.015583;1067.0:2191.0:0.015583
0.45;15.6:32.0:0.007761;17.0:35.0:0.014253;37.7:77.3:0.014253;58.0:119.0:0.014253;77.0:158.0:0.007829;126.0:258.5:0.031965;255.5:524.0:0.015587;390.9:801.7:0.015587;526.8:1080.3:0.015587;662.2:1358.0:0.015587;781.3:1602.3:0.015587;925.3:1897.7:0.015587;1068.4:2191.0:0.015587
0.45;15.6:31.9:0.007752;19.6:40.2:0.014237;37.8:77.3:0.014237;56.2:115.2:0.014237;77.6:159.0:0.007831;126.5:259.1:0.031930;255.9:524.0:0.015591;390.9:800.7:0.015591;527.5:1080.3:0.015591;782.9:1603.3:0.015591;926.6:1897.7:0.015591;1069.8:2191.0:0.015591
0.45;15.6:31.9:0.007744;17.2:35.1:0.014222;39.2:80.2:0.014222;58.3:119.3:0.014222;77.2:158.0:0.007833;128.5:262.9:0.031896;255.7:523.0:0.015595;256.2:524.0:0.015595;391.5:800.7:0.015595;528.2:1080.3:0.015595;783.9:1603.3:0.015595;927.8:1897.7:0.015595;1070.7:2190.0:0.015595
0.46;15.6:31.9:0.007736;19.0:38.9:0.014207;38.0:77.6:0.014207;58.1:118.8:0.014207;77.4:158.0:0.007835;126.3:258.0:0.031862;256.0:523.0:0.015599;392.0:800.7:0.015599;528.4:1079.3:0.015599;784.9:1603.3:0.015599;929.0:1897.7:0.015599;1072.2:2190.0:0.015599
0.46;15.6:31.8:0.007727;17.7:36.1:0.014192;40.4:82.4:0.014192;58.4:119.1:0.014192;77.5:158.0:0.007837;128.5:262.0:0.031828;256.4:523.0:0.015603;392.5:800.7:0.015603;393.0:801.7:0.015603;529.6:1080.3:0.015603;786.0:1603.3:0.015603;929.8:1896.7:0.015603;1073.6:2190.0:0.015603
0.46;15.6:31.8:0.007719;17.0:34.7:0.014176;37.8:77.0:0.014176;58.1:118.3:0.014176;77.6:158.0:0.007839;126.1:256.9:0.031794;256.7:523.0:0.015607;257.2:524.0:0.015607;393.0:800.7:0.015607;530.3:1080.3:0.015607;786.5:1602.3:0.015607;931.0:1896.7:0.015607;1074.5:2189.0:0.015607
0.46;15.6:31.7:0.007711;19.0:38.7:0.014161;38.3:78.0:0.014161;58.4:118.7:0.014161;77.7:158.0:0.007841;128.5:261.4:0.031760;257.6:524.0:0.015611;394.0:801.7:0.015611;530.5:1079.3:0.015611;787.6:1602.3:0.015611;932.2:1896.7:0.015611;1076.4:2190.0:0.015611
0.46;15.6:31.7:0.007703;17.4:35.4:0.014146;38.1:77.3:0.014146;57.3:116.4:0.014146;59.0:119.8:0.014146;78.3:159.0:0.007843;128.0:260.1:0.031726;257.9:524.0:0.015615;394.6:801.7:0.015615;531.7:1080.3:0.015615;789.1:1603.3:0.015615;933.5:1896.7:0.015615;1077.9:2190.0:0.015615
0.46;15.6:31.7:0.007695;17.4:35.4:0.014131;39.5:80.1:0.014131;58.0:117.7:0.014131;78.4:159.0:0.007845;126.0:255.7:0.031693;258.2:524.0:0.015619;394.6:800.7:0.015619;531.9:1079.3:0.015619;789.7:1602.3:0.015619;934.7:1896.7:0.015619;1078.8:2189.0:0.015619
0.46;15.6:31.6:0.007686;17.2:34.8:0.014116;39.2:79.5:0.014116;58.3:118.1:0.014116;78.5:159.0:0.007847;126.6:256.5:0.031659;258.1:523.0:0.015623;395.1:800.7:0.015623;533.1:1080.3:0.015623;790.7:1602.3:0.015623;935.9:1896.7:0.015623;936.4:1897.7:0.015623;1080.7:2190.0:0.015623
0.46;15.6:31.6:0.007678;19.0:38.6:0.014101;39.7:80.3:0.014101;56.3:114.0:0.014101;78.1:158.0:0.007849;128.5:260.1:0.031626;258.4:523.0:0.015627;396.1:801.7:0.015627;533.3:1079.3:0.015627;791.7:1602.3:0.015627;937.7:1897.7:0.015627;1081.6:2189.0:0.015627
0.46;15.6:31.5:0.007670;17.3:35.0:0.014086;39.3:79.5:0.014086;58.1:117.4:0.014086;78.7:159.0:0.007851;126.2:255.0:0.031592;259.3:524.0:0.015631;396.6:801.7:0.015631;534.5:1080.3:0.015631;793.3:1603.3:0.015631;938.9:1897.7:0.015631;1083.6:2190.0:0.015631
0.46;15.6:31.5:0.007662;17.2:34.7:0.014072;17.2:34.7:0.014072;39.9:80.5:0.014072;57.0:115.0:0.014072;78.8:159.0:0.007853;128.0:258.4:0.031559;259.6:524.0:0.015635;396.7:800.7:0.015635;535.2:1080.3:0.015635;794.3:1603.3:0.015635;940.2:1897.7:0.015635;1084.5:2189.0:0.015635
0.46;15.6:31.4:0.007654;17.1:34.5:0.014057;37.4:75.4:0.014057;56.3:113.4:0.014057;78.4:158.0:0.007855;126.6:255.2:0.031525;128.6:259.3:0.031525;259.9:524.0:0.015639;397.2:800.7:0.015639;535.9:1080.3:0.015639;794.9:1602.3:0.015639;940.9:1896.7:0.015639;1086.4:2190.0:0.015639
0.46;15.6:31.4:0.007646;17.9:36.1:0.014042;20.0:40.2:0.014042;40.1:80.8:0.014042;58.2:117.2:0.014042;78.5:158.0:0.007857;126.4:254.5:0.031492;260.3:524.0:0.015643;398.2:801.7:0.015643;536.1:1079.3:0.015643;795.9:1602.3:0.015643;796.4:1603.3:0.015643;942.6:1897.7:0.015643;1087.3:2189.0:0.015643
0.46;15.6:31.4:0.007638;19.7:39.7:0.014027;37.3:75.0:0.014027;38.3:77.0:0.014027;57.1:114.9:0.014027;59.1:118.8:0.014027;78.6:158.0:0.007859;128.0:257.3:0.031459;260.6:524.0:0.015647;398.7:801.7:0.015647;536.8:1079.3:0.015647;537.3:1080.3:0.015647;797.0:1602.3:0.015647;943.4:1896.7:0.015647;1089.3:2190.0:0.015647
0.46;15.6:31.3:0.007630;17.0:34.2:0.014012;39.6:79.5:0.014012;56.4:113.3:0.014012;79.2:159.0:0.007861;128.3:257.7:0.031426;261.0:524.0:0.015651;399.3:801.7:0.015651;399.8:802.7:0.015651;537.5:1079.3:0.015651;538.0:1080.3:0.015651;798.5:1603.3:0.015651;944.6:1896.7:0.015651;1090.7:2190.0:0.015651
0.46;15.6:31.3:0.007622;19.2:38.5:0.013998;39.2:78.7:0.013998;58.3:116.8:0.013998;78.8:158.0:0.007863;126.6:253.8:0.031393;260.8:523.0:0.015655;400.3:802.7:0.015655;538.3:1079.3:0.015655;538.8:1080.3:0.015655;799.1:1602.3:0.015655;945.8:1896.7:0.015655;946.3:1897.7:0.015655;1092.1:2190.0:0.015655
0.46;15.6:31.2:0.007614;17.2:34.4:0.013983;40.3:80.7:0.013983;56.0:112.2:0.013983;57.0:114.2:0.013983;79.4:159.0:0.007866;80.9:162.0:0.007866;126.0:252.4:0.031360;261.7:524.0:0.015659;400.3:801.7:0.015659;539.0:1079.3:0.015659;800.1:1602.3:0.015659;947.6:1897.7:0.015659;1093.6:2190.0:0.015659
0.46;15.6:31.2:0.007606;17.3:34.6:0.013968;39.5:79.1:0.013968;56.5:113.0:0.013968;79.5:159.0:0.007868;81.0:162.0:0.007868;128.3:256.6:0.031327;261.5:523.0:0.015664;401.3:802.7:0.015664;539.2:1078.3:0.015664;801.2:1602.3:0.015664;948.8:1897.7:0.015664;1094.5:2189.0:0.015664
0.46;15.6:31.2:0.007598;17.6:35.1:0.013954;38.4:76.6:0.013954;58.6:117.1:0.013954;79.1:158.0:0.007870;128.2:256.0:0.031294;261.8:523.0:0.015668;401.4:801.7:0.015668;539.9:1078.3:0.015668;802.2:1602.3:0.015668;950.1:1897.7:0.015668;1095.9:2189.0:0.015668
0.46;15.6:31.1:0.007590;19.2:38.2:0.013939;39.2:78.2:0.013939;58.4:116.4:0.013939;79.7:159.0:0.007872;81.2:162.0:0.007872;128.5:256.2:0.031262;262.2:523.0:0.015672;402.4:802.7:0.015672;540.6:1078.3:0.015672;803.8:1603.3:0.015672;951.3:1897.7:0.015672;1097.4:2189.0:0.015672
0.47;15.6:31.1:0.007582;17.7:35.2:0.013925;37.6:74.9:0.013925;38.6:76.9:0.013925;56.4:112.3:0.013925;57.4:114.3:0.013925;79.8:159.0:0.007874;81.3:162.0:0.007874;128.4:255.8:0.031229;262.5:523.0:0.015676;402.4:801.7:0.015676;541.3:1078.3:0.015676;804.3:1602.3:0.015676;952.1:1896.7:0.015676;1098.8:2189.0:0.015676;1099.8:2191.0:0.015676
